lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
88522,83673,11253,0.00031941,0.005,2365859,4708172,7406901306,941572269,996138066,83349860396418,1.59705e-06,1590.8822983053,133113894.54609938,65857,12608,187738
22891,26710,6186,0.00182521,0.2,1116029,33050967,611418610,165228060,141603726,3782235521460,0.00036504200000000005,51691.30734649201,1380674819.2248015,10047,23093,39382
114694,60913,2437,0.00952101,0.3,66518534,44551133,6986355622,148444981,279509278,17025748650814,0.0028563029999999997,798363.1892792339,48630696948.56598,460694,442399,1063824
52755,19228,29793,0.00370564,0.005,3759071,2864446,1014373140,572859804,1571729715,30221218960020,1.85282e-05,29121.322505463,559944789.1350425,179294,35975,611447
56308,63527,3129,2.088e-05,0.25,74690,49705772,3577078316,198775983,176187732,11192678050764,5.22e-06,919.69996104,58425779.42498808,3335,4850,5526
33450,68388,6257,2.483e-05,0.1,56802,42795102,2287578600,427903716,209296650,14313379300200,2.483e-06,519.6835819500001,35540120.8023966,5734,3603,21352
103856,3453,7023,0.00018467,0.25,66239,6064228,358614768,24250419,729380688,2518551515664,4.61675e-05,33673.68291324,116275227.09941772,7371,9709,11182
62116,12894,13857,0.00370564,0.13,2968196,23230029,800923704,178672158,860741412,11098399766328,0.00048173320000000004,414647.7147752784,5346467634.31244,73969,133828,227318
41358,4737,34011,0.02533638,0.2,4964527,32227261,195912846,161110107,1406626938,6663191805306,0.005067276,7127766.923880887,33764231918.423767,251656,330888,880993
145137,20818,863,0.00182521,0.17,5514892,3055598,3021462066,17965934,125253231,2607521762958,0.0003102857,38864.28645809671,809076715.4846573,16718,23352,36559
109665,6151,15353,0.00034241,0.23,230997,21723744,674549415,94436303,1683686745,10356357168495,7.87543e-05,132597.5710217535,815607659.3548058,24394,61576,41917
11952,74935,8091,0.00952101,0.005,8527475,3031693,895623120,606299085,96703632,7246486663920,4.760505e-05,4603.5812365416,344969359.96024483,94930,10416,366476
46695,49204,25095,0.00370564,0.01,8514146,12347903,2297580780,1234774380,1171811025,57657789674100,3.70564e-05,43423.098066809995,2136590117.2793193,353303,111936,1154837
36936,6590,2715,0.02533638,0.25,6167237,4474496,243408240,17891850,100281240,660853371600,0.006334095,635190.9008778,4185908036.784702,24347,32803,89582
36886,1104,36185,0.00047003,0.15,19148,5994766,40722144,39948240,1334719910,1473530780640,7.05045e-05,94103.759894595,103890550.92363288,12233,8372,17583
68608,37745,6975,0.00108175,0.13,2801386,34226457,2589608960,263271375,478540800,18062522496000,0.0001406275,67295.996352,2540087382.30624,32959,76599,112822
14650,69733,5863,0.00952101,0.07,9727138,28621998,1021588450,408844579,85892950,5989573082350,0.0006664707000000001,57245.134511565004,3991874964.8949623,80707,37847,301506
35337,40896,3533,0.00034241,0.17,494847,24566824,1445141952,144485568,124845621,5105686516416,5.8209700000000006e-05,7267.2261447237015,297200480.41462046,4402,19852,12354
25995,9051,12183,8.429e-05,0.3,19833,33083781,235280745,110268333,316697085,2866425316335,2.5286999999999997e-05,8008.319188394999,72483296.97416313,12506,4889,12926
114912,19521,9190,0.00013363,0.27,299762,48442173,2243197152,179397990,1056041280,20614981826880,3.608010000000001e-05,38102.07498652801,743790605.8120133,25965,60091,30475
81165,17642,17014,0.02533638,0.0005,36281731,150088,1431912930,300160988,1380941310,24362566591020,1.266819e-05,17494.0268939289,308629622.4626937,1074898,12663,3339952
51516,2445,32346,0.00163948,0.2,206540,15820150,125956620,79085970,1666336536,4074192830520,0.00032789600000000005,546385.084808256,1335911532.356186,23502,80163,51398
32152,41437,13492,0.00056263,0.01,749593,5590941,1332282424,559068004,433794784,17975154464608,5.626300000000001e-06,2440.6595932192004,101133611.564224,23815,9099,68031
59398,50314,20177,0.00370564,0.001,11074702,1015194,2988550972,1015185578,1198473446,60299992962044,3.70564e-06,4441.111140435441,223450065.91986874,367280,15863,1205123
80562,96020,7597,0.00082487,0.05,6380934,36477889,7735563240,729463940,612029514,58767073934280,4.1243500000000006e-05,25242.239260659,2423759813.808477,109329,115349,307109
26093,30795,5503,8.429e-05,0.17,67732,28810313,803533935,169464885,143589779,4421847244305,1.43293e-05,2057.5410202247,63361975.71781964,3253,4411,5729
51851,42871,2236,0.00370564,0.27,8237471,25889428,2222904221,95859556,115938836,4970413838156,0.0010005228,115999.44882346081,4973012370.510589,29105,46592,99441
78317,2304,19474,0.01084252,0.3,1956645,13461883,180442368,44868096,1525145258,3513934674432,0.003252756,4960925.388831048,11429972095.866735,64871,197538,219064
102293,92149,15717,0.00031941,0.03,3010847,43449860,9426197657,1448305833,1607739081,148151548575069,9.5823e-06,15405.8381958663,1419632583.9108837,139045,117930,171160
147047,16642,3183,0.00163948,0.17,4012309,9007196,2447156174,52971486,468050601,7789298101842,0.0002787116,130451.1318856716,2170967736.841347,45055,72046,95389
35599,9585,38332,0.00108175,0.03,369118,11022608,341216415,367412220,1364580868,13079507619780,3.24525e-05,44284.060618769996,424462721.03091043,33146,32727,92911
13153,76904,23956,0.00860544,0.005,8704881,9211673,1011518312,1842312224,315093268,24231932682272,4.302720000000001e-05,13557.5810608896,1042632213.9066539,285556,36644,1109204
99388,95942,2157,0.00370564,0.01,35335477,2069510,9535483496,206946894,214379916,20568037900872,3.70564e-05,7944.1479192624,762177439.6698732,204750,26649,473134
36173,25067,26327,8.429e-05,0.05,76429,32997420,906748591,659938909,952326571,23871970155257,4.2145e-06,4013.5803334795,100608418.21933062,30934,14537,35971
39842,1425,32746,0.01084252,0.3,615624,13999723,56774850,46663050,1304666132,1859149238100,0.003252756,4243760.588859792,6047358839.125203,35894,152135,115957
116813,8656,13214,0.00182521,0.15,1845678,17158782,1011133328,114380384,1543566982,13361115796192,0.0002737815,422600.08368243306,3658026324.3551397,62586,173197,171592
93625,60734,3466,8.429e-05,0.1,479297,21052577,5686220750,210504044,324504250,19708441119500,8.429e-06,2735.24632325,166122450.1962655,11605,13035,16334
23399,92273,11825,0.00491597,0.05,10614466,54558606,2159095927,1091128225,276693175,25531309336775,0.00024579850000000004,68010.76737523751,6275557538.01529,207179,95641,697282
130944,7357,2193,0.00491597,0.3,4735839,4841866,963355008,16133901,287160192,2112637532544,0.001474791,423501.266719872,3115698819.2580986,33689,58310,73175
127540,34581,6895,0.00296184,0.1,13063152,23844034,4410460740,238435995,879388300,30410126802300,0.000296184,260460.74424719997,9006992996.812422,295133,197623,626736
7929,9555,22561,0.00296184,0.15,224421,32336795,75761595,215570355,178886169,1709257344795,0.00044427599999999996,79474.83161864399,759382016.1161433,8424,18920,29925
78524,34189,1356,0.02533638,0.27,68020463,12526240,2684657036,46360284,106478544,3640394940816,0.0068408226,728400.8302102945,24903295984.059753,156229,188039,187206
62222,59948,419,0.00952101,0.03,35514661,754069,3730084456,25118212,26071018,1562905387064,0.0002856303,7446.672692645399,446413134.57870644,23282,5833,80045
42429,42459,21720,0.00163948,0.005,2953623,4611198,1801492911,922209480,921557880,39128426026920,8.1974e-06,7554.378565512001,320751359.513074,100520,25055,359834
74122,41736,4434,0.00182521,0.07,5646540,12956914,3093555792,185057424,328656948,13716826381728,0.00012776470000000001,41990.75636413561,1752526207.6135635,49504,51100,148751
81158,19385,23201,0.01084252,0.15,17058303,67463688,1573247830,449751385,1882946758,36500922903830,0.001626378,3062383.1823825235,59364297990.48523,713878,667374,2175378
44352,1690,29775,0.00047003,0.27,35251,13594279,74954880,50319750,1320580800,2231781552000,0.00012690810000000002,167592.40022448002,283231156.3793712,13580,19569,21025
118723,60359,1978,0.00034241,0.25,2453753,29854532,7166001557,119390102,234834094,14174351079746,8.56025e-05,20102.385531635002,1213359888.303957,21604,33824,43430
5211,22027,8867,0.02533638,0.13,2908344,25393712,114782697,195313409,46205937,1017778174299,0.0032937293999999997,152189.85315144778,3352285895.3669405,30528,26308,135179
37321,9144,21010,0.00056263,0.03,192024,5764014,341263224,192115440,784114210,7169940336240,1.6878900000000002e-05,13234.985339169001,121020705.94136135,14720,10135,18647
64549,12156,3544,0.00082185,0.27,644906,11632615,784657644,43080864,228761656,2780826690336,0.0002218995,50762.097085572,617064052.1722132,7491,25247,15002
18029,15509,16930,0.00108175,0.15,302494,39388671,279611761,262567370,305230970,4733827113730,0.0001622625,49527.540269624995,768122622.0416142,9511,31545,31631
38096,79519,12287,0.00296184,0.0005,8972688,488551,3029355824,977049953,468085552,37221695009488,1.48092e-06,693.1972556678401,55122352.57345097,177918,3692,599939
149249,28237,4499,1.651e-05,0.25,69581,31763777,4214344013,127038263,671471251,18960333714487,4.1275e-06,2771.4975885025,78258777.40654509,17961,5847,16301
73745,8874,21035,0.00019487,0.13,127534,24268210,654413130,186664590,1551226075,13765580189550,2.5333100000000003e-05,39297.365280582504,348724819.49988914,25110,28265,37489
146971,24597,2151,0.00108175,0.23,3910608,12169905,3615045687,52908147,316134621,7775963272737,0.0002488025,78655.0840413525,1934679102.1651475,32406,54953,70740
37191,79610,13695,2.483e-05,0.05,73518,54513619,2960775510,1090258950,509330745,40547820609450,1.2415e-06,632.3341199175001,50340119.28663218,16678,5590,48627
84888,12868,14280,0.00078778,0.15,860545,27565358,1092338784,183755040,1212200640,15598597835520,0.000118167,143242.11302688,1843239510.4298918,39036,118422,84722
43956,73655,18027,1.651e-05,0.03,53453,39834529,3237579180,1327778685,792394812,58363839877860,4.952999999999999e-07,392.4731503836,28907609.891504057,20290,3049,29526
22681,37576,8495,0.01084252,0.001,9240765,319239,852261256,319208120,192675095,7239959369720,1.084252e-05,2089.0835710394,78499404.2653765,109994,3869,413604
66504,78876,13818,0.00370564,0.05,19438339,54499296,5245569504,1089908568,918952272,72483279406272,0.00018528200000000002,170265.314860704,13429846974.952888,469914,236937,1484030
97210,14396,17648,0.00296184,0.03,4145168,7622660,1399435160,254060608,1715562080,24697231703680,8.885519999999999e-05,152436.611730816,2194477462.476827,178064,132980,452727
99651,19936,9663,0.00370564,0.23,7361879,44311901,1986642336,192641568,962927613,19196924892768,0.0008522972000000001,820700.5083625836,16361485334.716467,186192,271436,451656
36175,27555,49444,0.00860544,0.05,8578138,68124160,996802125,1362429420,1788636700,49285884268500,0.00043027200000000004,769600.2901824,21206335995.976036,665320,314825,2276380
55220,10260,1949,0.02533638,0.15,14354821,3000325,566557200,19996740,107623780,1104219982800,0.0038004569999999997,409019.54806745995,4196540563.172139,41622,36485,146256
82834,27528,11551,0.00370564,0.07,8450081,22259394,2280254352,317975928,956815534,26339218019952,0.00025939480000000003,248192.97407882323,6832256190.441846,201286,169476,565542
70521,19135,12614,0.00370564,0.2,5000685,48278074,1349419335,241368890,889551894,17021575491690,0.0007411280000000001,659271.816096432,12615166201.005226,113380,222126,349495
83451,63753,17257,8.429e-05,0.01,448446,11002092,5320251603,1100185521,1440113907,91811581912971,8.429e-07,1213.8720122103,77387982.39444326,40558,6454,85823
57572,49419,13423,8.429e-05,0.1,239824,66339884,2845150668,663351237,772788956,38190457416564,8.429e-06,6513.838110124,321907365.564218,44481,38294,58975
79855,32646,1287,0.01084252,0.03,28266198,1261417,2606946330,42015402,102773385,3355139926710,0.00032527559999999997,33429.674469906,1091345152.7445512,65778,18329,197454
140937,17416,2260,0.00108175,0.01,2655309,393700,2454558792,39360160,318517620,5547302869920,1.0817500000000001e-05,3445.56435435,60007948.795359604,19156,4033,48539
114692,29598,3132,0.00078778,0.15,2674339,13907366,3394653816,92700936,359215344,10632055751712,0.000118167,42447.39955444799,1256358132.0125518,24516,54248,60826
112408,39653,3825,0.00013363,0.03,595644,4550693,4457314424,151672725,429960600,17049227671800,4.0089e-06,1723.66904934,68348648.81347902,10558,5447,12566
98800,40382,2182,0.00370564,0.23,14784635,20269144,3989741600,88113524,215581600,8705616171200,0.0008522972000000001,183739.59405152002,7419772286.9884815,79983,78570,200090
145900,29249,749,0.00082487,0.1,3520111,2193534,4267429100,21907501,109279100,3196304395900,8.248700000000001e-05,9014.1051217,263653560.7046033,9352,14734,20496
123048,50105,6047,1.651e-05,0.13,101791,39389913,6165320040,302984935,744071256,37281690281880,2.1463e-06,1597.0001367528,80017691.85199904,24526,6751,21663
51088,4313,38837,2.483e-05,0.25,5471,41877684,220342544,167503981,1984104656,8557443381328,6.2075e-06,12316.32965212,53120329.78959356,29194,3839,23161
5814,74342,3779,0.00160539,0.15,693896,42147719,432224388,280938418,21971106,1633375962252,0.00024080849999999997,5290.829079200999,393330815.40596074,6581,5512,17948
83689,6552,20717,0.00078778,0.25,432003,33938337,548330328,135737784,1733785013,11359759405176,0.000196945,341460.289385285,2237247816.052387,37481,142649,71849
45989,23295,46367,0.00041097,0.05,440296,54008623,1071313755,1080119265,2132371963,49673604878085,2.05485e-05,43817.045281705505,1020718069.8373295,70096,104981,159666
84372,12935,8310,0.00296184,0.3,3232427,32249286,1091351820,107489850,701131320,9069133624200,0.0008885519999999999,622991.6366486399,8058396820.050158,58082,149046,158336
78857,9775,6845,0.02533638,0.15,19530045,10037439,770827175,66909875,539776165,5276312012875,0.0038004569999999997,2051396.1047074047,20052396923.51488,223636,205157,716857
84464,33862,3693,0.00041097,0.27,1175461,33766314,2860119968,125052366,311925552,10562423041824,0.0001109619,34611.8519084688,1172026529.3245707,21096,44875,29759
85608,1185,16673,0.00491597,0.3,498919,5929883,101445480,19757505,1427342184,1691400488040,0.001474791,2105031.4068835443,2494462217.1569996,23803,116489,56970
122798,80676,2614,0.00031941,0.25,3164380,52737410,9906851448,210887064,320993972,25896509685072,7.98525e-05,25632.17114913,2067901039.6272118,45809,67362,63005
103489,82431,15848,8.429e-05,0.03,719056,39191679,8530701759,1306366488,1640093672,135194561476632,2.5286999999999996e-06,4147.304868386399,341866487.6059593,59461,36326,126652
89328,58272,4475,0.00296184,0.005,15417465,1304133,5205321216,260767200,399742800,23293812441600,1.48092e-05,5919.87107376,344962727.2101427,157031,24984,405243
62017,15100,12497,0.00860544,0.005,8058934,943624,936456700,188704700,775026449,11702899379900,4.302720000000001e-05,33347.218026412804,503542992.19883335,163160,32038,527968
137649,41214,3684,0.00952101,0.3,54014637,45552213,5673065886,151832376,507098916,20899574724024,0.0028563029999999997,1448428.155067548,59695517982.953926,635772,566427,1377951
133800,71093,3860,0.00034241,0.15,3257110,41167728,9512243400,274418980,516468000,36717259524000,5.13615e-05,26526.571182,1885853525.0419261,42697,88024,100226
96243,11699,14317,0.00034241,0.27,385553,45227519,1125946857,167494583,1377911031,16120181151669,9.24507e-05,127388.83935367172,1490322031.5986054,31069,106502,49152
30799,73968,1634,0.00082487,0.25,1879198,30231397,2278140432,120863712,50325566,3722481465888,0.0002062175,10378.012406605,767640821.6917586,5139,9170,17820
81916,11839,2888,0.00370564,0.17,3593777,5813800,969803524,34191032,236573408,2800792577312,0.0006299588000000001,149031.5002155904,1764383931.0523748,21861,38800,59331
122333,30907,8624,0.00296184,0.2,11198692,53310681,3780946031,266541968,1054999792,32606878571344,0.000592368,624948.116787456,19315271445.549904,332941,308527,671466
95026,34277,7110,0.00082282,0.07,2680162,17061553,3257206202,243709470,675634860,23158736096220,5.7597400000000005e-05,38914.811285364005,1333882986.428422,48372,79110,128900
38113,47946,17579,0.00163948,0.01,2996014,8428636,1827365898,842842734,669988427,32123265120942,1.63948e-05,10984.3262629796,526654507.00481987,86396,34443,286049
83857,28676,21086,2.483e-05,0.05,59708,30233289,2404683332,604662136,1768208702,50705152738552,1.2415e-06,2195.231103533,62950447.124912314,32031,4931,36929
42629,10613,23673,0.00296184,0.005,1340071,1256277,452421577,251241549,1009156317,10710175992321,1.48092e-05,14944.7977297164,158609138.30548015,48493,11341,174917
96630,63544,2636,0.00491597,0.15,30185858,25131143,6140256720,167501984,254716680,16185716713920,0.0007373955,187826.93360694,11935274669.119394,222254,135057,478976
34934,38196,2189,0.00860544,0.23,11483048,19234364,1334339064,83611044,76470526,2920868211096,0.0019792512,151354.38035013122,5781131911.853612,38554,42885,128978
50174,13136,4728,0.00108175,0.27,713000,16771400,659085664,62107008,237222672,3116157019392,0.00029207250000000005,69286.21886772,910143771.0463699,9687,30232,20122
94870,79073,1688,0.00182521,0.17,13692307,22692559,7501655510,133475224,160140560,12662794500880,0.0003102857,49689.325757992,3929084055.661702,59074,56206,147721
31340,38485,10214,0.00860544,0.15,10379285,58966077,1206119900,393085790,320106760,12319308658600,0.001290816,413198.92751616,15901960725.459417,157551,148568,543398
45245,62446,3331,0.00078778,0.3,2225849,62409776,2825369270,208007626,150711095,9411305038370,0.000236334,35618.155925729996,2224211364.938135,11882,32779,55557
34501,95236,4138,0.00082487,0.05,2710407,19708694,3285737236,394086568,142765138,13596380682568,4.1243500000000006e-05,5888.133969103001,560762326.6814933,18931,19469,64070
102673,87802,1960,0.00015297,0.15,1379024,25825028,9014894746,172091920,201239080,17669193702160,2.29455e-05,4617.53131014,405428484.09291226,15328,22402,21386
106716,6058,15324,0.00019487,0.17,125985,15782445,646485528,92832792,1635315984,9906744231072,3.3127900000000005e-05,54174.58438635361,328189632.21253014,18437,23662,33521
130034,10558,1369,0.00082282,0.17,1129696,2458915,1372898972,14453902,178016546,1879498692668,0.0001398794,24900.847644552403,262903149.43118426,5036,16428,12018
48431,20929,13551,0.00491597,0.13,4983018,36870265,1013612399,283608879,656288481,13735461618849,0.0006390761000000001,419418.28291240416,8778005243.073706,122670,126944,354559
75942,25749,14748,0.00296184,0.1,5791819,37977426,1955430558,379746252,1119992616,28838689869384,0.000296184,331723.892977344,8541558520.27363,163919,203671,467906
120984,19029,15410,0.00491597,0.17,11317650,49853150,2302204536,293236890,1864363440,35476971899760,0.0008357149000000001,1558076.3058232563,29648634023.510742,558283,493935,1216149
78445,40179,16104,0.00019487,0.1,614217,64705631,3151841655,647042616,1263278280,50757258012120,1.9487e-05,24617.503842360005,989106686.8821826,50465,85009,93092
31480,1049,11999,0.01084252,0.25,358152,3147868,33022520,12586951,377728520,396237217480,0.00271063,1023882.2581675999,1074052488.8178124,8320,36401,25090
57166,65266,21849,0.00952101,0.001,35522954,1426006,3730996156,1425996834,1249019934,81518535012444,9.52101e-06,11891.93128181334,776138787.0388294,1227013,48914,4016406
46187,781,41982,0.00163948,0.27,59198,8861628,36072047,32787942,1939022634,1514376677154,0.0004426596,858326.9835573864,670353374.1583189,18625,39425,31051
31416,31011,14088,0.00182521,0.13,1778248,56798857,974241576,436882968,442588608,13725115322688,0.0002372773,105016.2299169984,3256658305.956038,61996,76516,137527
26094,11484,43209,0.00182521,0.07,546972,34736264,299663496,496212156,1127495646,12948159998664,0.00012776470000000001,144054.14296249623,1654317777.7813067,46928,96047,143931
102226,64341,11273,0.00491597,0.0005,32334201,362691,6577323066,725316093,1152393698,74146162923018,2.4579850000000002e-06,2832.5664237785304,182250156.27233443,984482,10120,2282682
129249,66803,5953,8.429e-05,0.15,727790,59656462,8634220947,397678259,769419297,51399517297491,1.2643499999999998e-05,9728.152881619499,649869796.9508274,33018,62787,43179
138756,92150,2193,0.00034241,0.27,4378237,54579993,12786365400,202084950,304291908,28040499322200,9.24507e-05,28131.999898935606,2592363790.686916,55775,62037,86507
123355,5859,13526,0.00296184,0.13,2140997,10304400,722736945,79248834,1668499730,9775739918070,0.0003850392,642437.801239416,3764043077.461738,79657,179412,203955
53856,28318,20410,0.00015297,0.07,233303,40459631,1525094208,577970380,1099200960,31127172785280,1.0707900000000001e-05,11770.133959584,333306653.46749973,34614,31084,41189
3712,6927,29965,0.00370564,0.13,95307,26986123,25713024,207567555,111230080,770490764160,0.00048173320000000004,53583.222374656,371170981.3892421,5683,16268,17945
140467,7457,3580,0.00082185,0.27,860870,7209031,1047462419,26696060,502871860,3749915460020,0.0002218995,111587.01429807,832104365.620708,11089,46705,26845
29658,13200,25169,0.00015297,0.17,59889,56482074,391485600,332230800,746462202,9853301066400,2.6004900000000002e-05,19411.6749167898,256234108.90162537,35322,28430,25855
60567,40756,26601,0.00082282,0.05,2031142,54208257,2468468652,1084150356,1611142767,65663734611852,4.1141000000000005e-05,66284.024577147,2701471705.6662035,110324,178256,330095
81030,77505,13691,2.483e-05,0.05,155941,53058717,6280230150,1061120955,1109381730,85982630983650,1.2415e-06,1377.297417795,106747436.36620149,42930,9565,51303
64024,3783,14414,0.00031941,0.2,77376,10908429,242202792,54528162,922841936,3491111043888,6.388200000000001e-05,58952.988555552,223019155.70565325,10723,14163,17424
36628,54430,39270,0.01084252,0.01,21616675,21375423,1993662040,2137466100,1438381560,78291108310800,0.00010842519999999999,155956.808319312,8488729076.820151,1314669,199920,4354441
53186,1287,8661,0.00860544,0.25,589116,2787289,68450382,11146707,460643946,592848758502,0.00215136,991010.95966656,1275431105.0908628,10255,44727,30428
34417,1747,45555,0.00182521,0.05,109755,3979659,60126499,79584585,1567866435,2739062661945,9.126050000000001e-05,143084.2747913175,249968228.0604317,18585,16654,41599
61712,4078,13587,0.00082185,0.27,206835,14961461,251661536,55407786,838480944,3419325289632,0.0002218995,186058.502233128,758746572.106696,12740,47698,25132
9633,54419,3999,0.00018467,0.23,96810,50056127,524218227,217621581,38522367,2096348689773,4.24741e-05,1636.2028681947,89040523.88428739,3083,4361,5103
17115,6034,26182,0.00952101,0.13,983418,20540809,103271910,157982188,448104930,2703865147620,0.0012377313,554633.497545309,3346658524.1883945,36690,67057,135060
101444,16282,11489,0.00182521,0.01,3014850,1870724,1651711208,187063898,1165490116,18976510068712,1.82521e-05,21272.6421462436,346361159.42513835,89134,25286,226179
8385,43049,18200,0.00082185,0.07,296682,54846552,360965865,783491800,152607000,6569578743000,5.75295e-05,8779.4044065,377944580.2954185,16980,15383,39547
72860,65820,10732,0.00860544,0.03,41269493,21192706,4795645200,706380240,781933520,51466864286400,0.0002581632,201866.459710464,13286850378.142742,744925,213040,2363068
31373,18572,14582,0.00013363,0.17,77862,46040037,582659356,270816904,457481086,8496338729192,2.2717100000000003e-05,10392.643578770601,193012176.5449276,7017,22668,22416
55104,10152,26318,0.00078778,0.03,440706,8015772,559415808,267180336,1450227072,14722705234944,2.36334e-05,34273.7964834048,347947581.8995255,29525,27268,78504
105402,14956,1559,0.00056263,0.23,886957,5363109,1576392312,23316404,164321718,2457595614408,0.00012940490000000002,21264.035485618202,318024914.7229059,5159,18145,11942
140088,93435,867,0.00108175,0.23,14159292,18648147,13089122280,81008145,121456296,11348269016760,0.0002488025,30218.63008554,2823477702.0424304,46808,43520,92330
41574,22345,48113,0.00160539,0.03,1491395,32252961,928971030,1075084985,2000249862,44695583166390,4.81617e-05,96335.4337786854,2152615267.784725,118470,138060,405632
76811,62416,6628,0.00056263,0.03,2697433,12411807,4794235376,413693248,509103308,31776192072128,1.6878900000000002e-05,8593.1038254012,536347168.36624134,39751,36319,115218
40299,18926,19782,0.00082487,0.17,629160,63650958,762698874,374394132,797194818,15087709125468,0.00014022790000000002,111788.95521902222,2115717766.4752142,21550,100335,76176
131798,21787,10199,0.00015297,0.23,439258,51108506,2871483026,222205613,1344207802,29286255382174,3.51831e-05,47293.397518546204,1030381251.736566,32713,79621,53048
34601,31225,3279,0.00860544,0.25,9297808,25597661,1080416225,102386775,113456679,3542684801775,0.00215136,244086.16093344003,7621590375.146665,45269,55857,156713
14254,77754,5421,0.00034241,0.07,379503,29509723,1108305516,421504434,77270934,6008124202236,2.3968700000000003e-05,1852.0838357658001,144006926.56613404,8653,7524,17669
26180,27785,16712,0.02533638,0.01,18430818,4643631,727411300,464342920,437520160,12156497645600,0.0002533638,110851.770314208,3080016438.1802692,455639,63892,1558644
113349,51649,8420,0.00296184,0.1,17340073,43493487,5854362501,434884580,954398580,49293732258420,0.000296184,282677.58901871997,14600014795.227869,447731,276452,966861
123944,36026,9723,0.00041097,0.17,1835078,59549860,4465206544,350280798,1205107512,43415203227312,6.98649e-05,84194.7158151288,3033198831.95583,60475,168050,137830
47983,6395,5719,0.00019487,0.27,59806,9877368,306851285,36573005,274414777,1754882498915,5.2614900000000003e-05,14438.306050377301,92332967.19216286,4713,5877,6874
113168,68505,1672,0.00019487,0.25,1510772,28650228,7752573840,114540360,189216896,12962303460480,4.87175e-05,9218.174130880001,631491018.8359344,6627,26317,20307
120261,98763,13884,0.00013363,0.03,1587188,41137929,11877337143,1371225492,1669703724,164904948893412,4.0089e-06,6693.675259143601,661087449.6187994,78977,64466,200477
52223,73235,2648,8.429e-05,0.2,322375,38790803,3824551405,193926280,138286504,10127412120440,1.6858e-05,2331.2338844319997,170727913.52637753,4320,10907,9453
19408,1386,21340,0.00108175,0.17,29119,5031535,26899488,29577240,414166720,574035073920,0.0001838975,76164.2243912,105563615.0062032,4702,5411,7749
60730,16223,16481,2.088e-05,0.15,20571,40107448,985222790,267371263,1000891130,16237456801990,3.132e-06,3134.79101916,50855714.70383268,23220,4023,28176
65547,93438,2879,0.00952101,0.2,58312915,53812096,6124580586,269008002,188709813,17632667507094,0.001904202,359341.603334226,33576160732.34341,259926,253615,870746
45527,5045,18417,0.00082282,0.15,188993,13937699,229683715,92913765,838470759,4230084979155,0.000123423,103486.576488057,522089778.38224757,14039,33180,30945
128384,10670,12003,0.00370564,0.2,5076649,25618254,1369857280,128072010,1540993152,16442396931840,0.0007411280000000001,1142073.172755456,12185920753.300716,191950,268818,414415
46335,1695,23114,0.00082282,0.13,64656,5095780,78537825,39178230,1070987190,1815323287050,0.00010696660000000001,114559.85835785401,194178959.91656256,10664,12660,18903
16715,24577,48863,0.00082487,0.005,338888,6004768,410804555,1200905951,816745045,20073142970965,4.12435e-06,3368.54242634575,82788667.2122995,40007,7005,110107
91212,82354,19952,0.00078778,0.001,5917606,1643156,7511673048,1643127008,1819861824,149872900653696,7.8778e-07,1433.65074771072,118066873.67696863,276689,9849,751413
72968,14507,20982,0.00047003,0.005,497561,1522015,1058546776,304385874,1531014576,22210428454032,2.3501500000000003e-06,3598.1139057864007,52197838.43124331,28617,3659,75007
142586,4318,12859,0.00019487,0.23,119994,12772463,615686348,55525162,1833513374,7917110748932,4.48201e-05,82178.25277401741,354845695.4782072,18603,24670,32506
86838,9468,13748,0.00056263,0.17,462599,22130378,822182184,130166064,1193848824,11303360665632,9.564710000000002e-05,114188.17785401041,1081133667.9217706,27303,78186,51681
26551,1524,12511,0.00163948,0.15,66361,2861140,40463724,19066764,332179561,506241650964,0.000245922,81690.262000242,124495959.2883688,4015,7907,7948
129002,34588,16176,0.00019487,0.01,869514,5595155,4461921176,559495488,2086736352,72176036942976,1.9487e-06,4066.4231291424003,140649443.19077733,46965,12933,124016
79078,16351,11937,0.00056263,0.17,727491,33182887,1293004378,195181887,943954086,15434593260186,9.564710000000002e-05,90286.4708590506,1476274085.0163367,32763,98633,58787
17421,3158,39206,0.02533638,0.15,1394308,18576760,55015518,123812548,683007726,2156938398708,0.0038004569999999997,2595741.493330782,8197351635.938608,68101,110472,278989
39883,47133,23406,0.00108175,0.001,2033552,1103223,1879805439,1103194998,933501498,43998726105234,1.08175e-06,1009.8152454615,47595621.96433689,74286,3267,269512
5125,19189,15150,0.00082282,0.17,80930,49425962,98343625,290713350,77643750,1489905918750,0.0001398794,10860.761163750001,208407145.97119877,5490,8380,11097
25503,65751,31716,0.00860544,0.01,14430590,20854008,1676847753,2085358716,808853148,53182903334148,8.605440000000001e-05,69605.3723392512,4576622836.678106,673712,114277,2370058
123501,14829,9360,0.00018467,0.15,338220,20822730,1831396329,138799440,1155969360,17141869639440,2.77005e-05,32020.92925668,474838359.9473077,22228,40837,37531
14103,73470,12195,0.00078778,0.01,816312,8960188,1036147410,895966650,171986085,12635817664950,7.8778e-06,1354.871980413,99542444.40094312,22412,11229,65148
72801,50658,5087,0.00952101,0.1,35113312,25772572,3687953058,257697246,370338687,18760617206046,0.000952101,352599.834231387,17862002402.493603,305298,188873,925619
